,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6
0.0,0.235702260396,0.174714565886,0.130125580091,0.101057169835,0.0871314757258,0.0911402255212,0.117956328042,0.174593359434,0.27678389882,0.47488136,0.901440052405,1.88259936574,4.27617565356
0.1,0.235702260396,0.171815369749,0.126296932111,0.0978293792307,0.0854818038426,0.0889171263513,0.10844317938,0.145614709125,0.208532996551,0.314009732849,0.494706114654,0.806784625051,1.41703568194
0.2,0.235702260396,0.168776716146,0.122521102471,0.095074299115,0.0849482554789,0.0899229144094,0.106635986539,0.134429918486,0.177399715363,0.24604801964,0.3629879956,0.58465280715,1.08582340895
0.3,0.235702260396,0.165592010801,0.118885789755,0.0930040549168,0.0857437836566,0.0932163544335,0.109402392172,0.132722157119,0.165494303241,0.214391483568,0.296069359125,0.454427852369,0.815084250531
0.4,0.235702260396,0.16227541326,0.115560301829,0.0919815510937,0.0883424355701,0.0986259499219,0.115419729137,0.136942720329,0.164751357461,0.203194217171,0.264272526099,0.380638792416,0.634465693868
0.5,0.235702260396,0.158882159646,0.112853462134,0.0926144775603,0.0933949770862,0.10652942456,0.124551732815,0.145868538766,0.171750917227,0.205544443427,0.255979087635,0.34647619694,0.531255673345
0.6,0.235702260396,0.155555815003,0.111337675847,0.0959204344621,0.101792546632,0.117908397374,0.137733518393,0.160082688865,0.186145794701,0.21896736349,0.26567321416,0.343501903508,0.490530045721
0.7,0.235702260396,0.152651854385,0.112145349014,0.103612330631,0.115279635615,0.135003710086,0.157629875646,0.182388596146,0.210611370941,0.245434213783,0.29309176059,0.367050676775,0.495139238706
0.8,0.235702260396,0.151119428886,0.117826148241,0.119222265526,0.138413466671,0.163590996628,0.19083787661,0.220118151183,0.25322669184,0.293880860177,0.348365344109,0.42841124165,0.555627196045
0.9,0.235702260396,0.154120785075,0.136268265233,0.154368847625,0.185773018581,0.220221727591,0.256157252856,0.294816284458,0.339206751972,0.394538718794,0.468327448086,0.573989570892,0.737541063047
1.0,0.235702260396,0.182257978445,0.212192005746,0.264033734889,0.318932811237,0.376286276522,0.438896718019,0.510654181918,0.597171365089,0.705503845808,0.848377506847,1.05159385422,1.36503957911
